Measurement mode: Multipole mode
Scanning path: 
Sr+360
****************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************
File name: IPM_evide_dessus_r12
Date: 12.07.2018
Time: 16:35
Sample: 3mm
Gaussmeter: MMS-1A-RS
Hall probe: SENIS AG
Air gap: 3mm
Scanning resolution [µm]: 1000
Resolution rotation [°]:  0.1
Custom space line for Area scan: off
Probe offset X: -0.235mT;   Probe offset Y: -0.33mT;   Probe offset Z: -0.193mT;
Position offset X: 0mm;   Position offset Y: 0mm;   Position offset Z: 0mm;
Start position X=-11.997    Start position Y=-0.001    Start position Z=3    Start position R=67.808
System serial number:MMS-1A-RS
Probe serial number: F3A-03K02D-S.2T/01T/25KJ  238-17, Selected measurement range: 200 mT
Calibration date:
Coordinate system: Rot table
Probe angle position: 0 degrees
Filter is turned ON          Lower Cut Off: 2500
Linear speed: 13 mm/s          Rotation speed: 120 deg/s
Graph view for Diameter and Multipole mode for full rotation: Default
****************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************


           Slice	            Line	          X [mm]	          Y [mm]	          Z [mm]	  Rotation [deg]	         Bx [mT]	         By [mT]	         Bz [mT]	Rot. Enc [steps]	        Bxy [mT]	       Btot [mT]	Angle error [deg]	       Direction	         R [mm] 	          Z [mm]	     Theta [deg]	Probe temp [°C] 
           1.000	           1.000	         -11.997	          -0.001	           3.000	          99.600	           7.551	          43.047	          36.381	       41533.093	          43.704	          56.865	             NaN	              R+	          11.997	           3.000	          99.600	          28.730
           1.000	           1.000	         -11.997	          -0.001	           3.000	          99.700	           7.652	          42.729	          36.763	       41528.542	          43.409	          56.885	             NaN	              R+	          11.997	           3.000	          99.700	          28.739
           1.000	           1.000	         -11.997	          -0.001	           3.000	          99.800	           7.755	          42.412	          37.143	       41523.991	          43.115	          56.908	             NaN	              R+	          11.997	           3.000	          99.800	          28.764
           1.000	           1.000	         -11.997	          -0.001	           3.000	          99.900	           7.824	          42.089	          37.517	       41519.440	          42.810	          56.923	             NaN	              R+	          11.997	           3.000	          99.900	          28.764
           1.000	           1.000	         -11.997	          -0.001	           3.000	         100.000	           7.885	          41.765	          37.889	       41514.889	          42.503	          56.939	             NaN	              R+	          11.997	           3.000	         100.000	          28.740
           1.000	           1.000	         -11.997	          -0.001	           3.000	         100.100	           7.940	          41.475	          38.283	       41510.338	          42.229	          56.998	             NaN	              R+	          11.997	           3.000	         100.100	          28.718
           1.000	           1.000	         -11.997	          -0.001	           3.000	         100.200	           7.990	          41.211	          38.691	       41505.787	          41.978	          57.089	             NaN	              R+	          11.997	           3.000	         100.200	          28.715
           1.000	           1.000	         -11.997	          -0.001	           3.000	         100.300	           8.044	          40.916	          39.097	       41501.236	          41.699	          57.161	             NaN	              R+	          11.997	           3.000	         100.300	          28.746
           1.000	           1.000	         -11.997	          -0.001	           3.000	         100.400	           8.103	          40.575	          39.500	       41496.684	          41.376	          57.203	             NaN	              R+	          11.997	           3.000	         100.400	          28.801
           1.000	           1.000	         -11.997	          -0.001	           3.000	         100.500	           8.163	          40.234	          39.902	       41492.133	          41.054	          57.250	             NaN	              R+	          11.997	           3.000	         100.500	          28.843
           1.000	           1.000	         -11.997	          -0.001	           3.000	         100.600	           8.255	          39.848	          40.282	       41487.582	          40.694	          57.259	             NaN	              R+	          11.997	           3.000	         100.600	          28.841
           1.000	           1.000	         -11.997	          -0.001	           3.000	         100.700	           8.348	          39.460	          40.662	       41483.031	          40.333	          57.273	             NaN	              R+	          11.997	           3.000	         100.700	          28.813
           1.000	           1.000	         -11.997	          -0.001	           3.000	         100.800	           8.420	          39.102	          41.003	       41478.480	          39.998	          57.281	             NaN	              R+	          11.997	           3.000	         100.800	          28.785
           1.000	           1.000	         -11.997	          -0.001	           3.000	         100.900	           8.485	          38.752	          41.333	       41473.929	          39.670	          57.290	             NaN	              R+	          11.997	           3.000	         100.900	          28.769
           1.000	           1.000	         -11.997	          -0.001	           3.000	         101.000	           8.544	          38.410	          41.696	       41469.378	          39.349	          57.331	             NaN	              R+	          11.997	           3.000	         101.000	          28.769
           1.000	           1.000	         -11.997	          -0.001	           3.000	         101.100	           8.598	          38.073	          42.083	       41464.827	          39.032	          57.397	             NaN	              R+	          11.997	           3.000	         101.100	          28.784
           1.000	           1.000	         -11.997	          -0.001	           3.000	         101.200	           8.649	          37.733	          42.470	       41460.276	          38.712	          57.466	             NaN	              R+	          11.997	           3.000	         101.200	          28.810
           1.000	           1.000	         -11.997	          -0.001	           3.000	         101.300	           8.681	          37.379	          42.858	       41455.724	          38.373	          57.527	             NaN	              R+	          11.997	           3.000	         101.300	          28.838
           1.000	           1.000	         -11.997	          -0.001	           3.000	         101.400	           8.712	          37.024	          43.246	       41451.173	          38.035	          57.592	             NaN	              R+	          11.997	           3.000	         101.400	          28.844
           1.000	           1.000	         -11.997	          -0.001	           3.000	         101.500	           8.794	          36.646	          43.573	       41446.622	          37.686	          57.609	             NaN	              R+	          11.997	           3.000	         101.500	          28.813
           1.000	           1.000	         -11.997	          -0.001	           3.000	         101.600	           8.878	          36.267	          43.897	       41442.071	          37.338	          57.629	             NaN	              R+	          11.997	           3.000	         101.600	          28.773
           1.000	           1.000	         -11.997	          -0.001	           3.000	         101.700	           8.941	          35.905	          44.207	       41437.520	          37.002	          57.649	             NaN	              R+	          11.997	           3.000	         101.700	          28.762
           1.000	           1.000	         -11.997	          -0.001	           3.000	         101.800	           8.997	          35.548	          44.514	       41432.969	          36.669	          57.672	             NaN	              R+	          11.997	           3.000	         101.800	          28.768
           1.000	           1.000	         -11.997	          -0.001	           3.000	         101.900	           9.058	          35.139	          44.850	       41428.418	          36.288	          57.692	             NaN	              R+	          11.997	           3.000	         101.900	          28.761
           1.000	           1.000	         -11.997	          -0.001	           3.000	         102.000	           9.123	          34.691	          45.209	       41423.867	          35.870	          57.711	             NaN	              R+	          11.997	           3.000	         102.000	          28.757
           1.000	           1.000	         -11.997	          -0.001	           3.000	         102.100	           9.176	          34.298	          45.536	       41419.316	          35.504	          57.741	             NaN	              R+	          11.997	           3.000	         102.100	          28.801
           1.000	           1.000	         -11.997	          -0.001	           3.000	         102.200	           9.219	          33.944	          45.840	       41414.764	          35.174	          57.779	             NaN	              R+	          11.997	           3.000	         102.200	          28.868
           1.000	           1.000	         -11.997	          -0.001	           3.000	         102.300	           9.273	          33.576	          46.163	       41410.213	          34.833	          57.831	             NaN	              R+	          11.997	           3.000	         102.300	          28.871
           1.000	           1.000	         -11.997	          -0.001	           3.000	         102.400	           9.344	          33.186	          46.518	       41405.662	          34.477	          57.901	             NaN	              R+	          11.997	           3.000	         102.400	          28.802
           1.000	           1.000	         -11.997	          -0.001	           3.000	         102.500	           9.389	          32.812	          46.837	       41401.111	          34.129	          57.952	             NaN	              R+	          11.997	           3.000	         102.500	          28.757
           1.000	           1.000	         -11.997	          -0.001	           3.000	         102.600	           9.397	          32.458	          47.105	       41396.560	          33.791	          57.972	             NaN	              R+	          11.997	           3.000	         102.600	          28.765
           1.000	           1.000	         -11.997	          -0.001	           3.000	         102.700	           9.407	          32.091	          47.384	       41392.009	          33.441	          57.996	             NaN	              R+	          11.997	           3.000	         102.700	          28.763
           1.000	           1.000	         -11.997	          -0.001	           3.000	         102.800	           9.424	          31.671	          47.700	       41387.458	          33.044	          58.028	             NaN	              R+	          11.997	           3.000	         102.800	          28.722
           1.000	           1.000	         -11.997	          -0.001	           3.000	         102.900	           9.441	          31.252	          48.016	       41382.907	          32.647	          58.064	             NaN	              R+	          11.997	           3.000	         102.900	          28.691
           1.000	           1.000	         -11.997	          -0.001	           3.000	         103.000	           9.483	          30.833	          48.326	       41378.356	          32.258	          58.104	             NaN	              R+	          11.997	           3.000	         103.000	          28.714
           1.000	           1.000	         -11.997	          -0.001	           3.000	         103.100	           9.527	          30.415	          48.636	       41373.804	          31.872	          58.149	             NaN	              R+	          11.997	           3.000	         103.100	          28.770
           1.000	           1.000	         -11.997	          -0.001	           3.000	         103.200	           9.625	          30.028	          48.932	       41369.253	          31.533	          58.212	             NaN	              R+	          11.997	           3.000	         103.200	          28.823
           1.000	           1.000	         -11.997	          -0.001	           3.000	         103.300	           9.724	          29.641	          49.228	       41364.702	          31.195	          58.280	             NaN	              R+	          11.997	           3.000	         103.300	          28.845
           1.000	           1.000	         -11.997	          -0.001	           3.000	         103.400	           9.767	          29.245	          49.519	       41360.151	          30.833	          58.334	             NaN	              R+	          11.997	           3.000	         103.400	          28.817
           1.000	           1.000	         -11.997	          -0.001	           3.000	         103.500	           9.800	          28.848	          49.810	       41355.600	          30.467	          58.389	             NaN	              R+	          11.997	           3.000	         103.500	          28.775
           1.000	           1.000	         -11.997	          -0.001	           3.000	         103.600	           9.830	          28.409	          50.083	       41351.049	          30.061	          58.413	             NaN	              R+	          11.997	           3.000	         103.600	          28.769
           1.000	           1.000	         -11.997	          -0.001	           3.000	         103.700	           9.859	          27.947	          50.347	       41346.498	          29.635	          58.421	             NaN	              R+	          11.997	           3.000	         103.700	          28.794
           1.000	           1.000	         -11.997	          -0.001	           3.000	         103.800	           9.894	          27.516	          50.576	       41341.947	          29.241	          58.421	             NaN	              R+	          11.997	           3.000	         103.800	          28.809
           1.000	           1.000	         -11.997	          -0.001	           3.000	         103.900	           9.937	          27.122	          50.763	       41337.396	          28.885	          58.406	             NaN	              R+	          11.997	           3.000	         103.900	          28.805
           1.000	           1.000	         -11.997	          -0.001	           3.000	         104.000	           9.971	          26.720	          50.971	       41332.844	          28.520	          58.407	             NaN	              R+	          11.997	           3.000	         104.000	          28.809
           1.000	           1.000	         -11.997	          -0.001	           3.000	         104.100	           9.982	          26.290	          51.239	       41328.293	          28.121	          58.449	             NaN	              R+	          11.997	           3.000	         104.100	          28.830
           1.000	           1.000	         -11.997	          -0.001	           3.000	         104.200	           9.994	          25.858	          51.508	       41323.742	          27.722	          58.494	             NaN	              R+	          11.997	           3.000	         104.200	          28.844
           1.000	           1.000	         -11.997	          -0.001	           3.000	         104.300	          10.028	          25.395	          51.768	       41319.191	          27.303	          58.527	             NaN	              R+	          11.997	           3.000	         104.300	          28.830
           1.000	           1.000	         -11.997	          -0.001	           3.000	         104.400	          10.061	          24.932	          52.029	       41314.640	          26.885	          58.565	             NaN	              R+	          11.997	           3.000	         104.400	          28.808
           1.000	           1.000	         -11.997	          -0.001	           3.000	         104.500	          10.073	          24.526	          52.282	       41310.089	          26.514	          58.621	             NaN	              R+	          11.997	           3.000	         104.500	          28.800
           1.000	           1.000	         -11.997	          -0.001	           3.000	         104.600	          10.080	          24.130	          52.533	       41305.538	          26.151	          58.682	             NaN	              R+	          11.997	           3.000	         104.600	          28.804
           1.000	           1.000	         -11.997	          -0.001	           3.000	         104.700	          10.134	          23.668	          52.737	       41300.987	          25.746	          58.686	             NaN	              R+	          11.997	           3.000	         104.700	          28.806
           1.000	           1.000	         -11.997	          -0.001	           3.000	         104.800	          10.211	          23.171	          52.917	       41296.436	          25.321	          58.664	             NaN	              R+	          11.997	           3.000	         104.800	          28.805
           1.000	           1.000	         -11.997	          -0.001	           3.000	         104.900	          10.264	          22.714	          53.111	       41291.884	          24.925	          58.669	             NaN	              R+	          11.997	           3.000	         104.900	          28.807
           1.000	           1.000	         -11.997	          -0.001	           3.000	         105.000	          10.289	          22.302	          53.321	       41287.333	          24.561	          58.706	             NaN	              R+	          11.997	           3.000	         105.000	          28.810
           1.000	           1.000	         -11.997	          -0.001	           3.000	         105.100	          10.322	          21.879	          53.519	       41282.782	          24.192	          58.732	             NaN	              R+	          11.997	           3.000	         105.100	          28.801
           1.000	           1.000	         -11.997	          -0.001	           3.000	         105.200	          10.377	          21.427	          53.683	       41278.231	          23.807	          58.726	             NaN	              R+	          11.997	           3.000	         105.200	          28.780
           1.000	           1.000	         -11.997	          -0.001	           3.000	         105.300	          10.428	          20.975	          53.852	       41273.680	          23.424	          58.726	             NaN	              R+	          11.997	           3.000	         105.300	          28.767
           1.000	           1.000	         -11.997	          -0.001	           3.000	         105.400	          10.428	          20.534	          54.071	       41269.129	          23.030	          58.772	             NaN	              R+	          11.997	           3.000	         105.400	          28.780
           1.000	           1.000	         -11.997	          -0.001	           3.000	         105.500	          10.427	          20.093	          54.291	       41264.578	          22.637	          58.821	             NaN	              R+	          11.997	           3.000	         105.500	          28.803
           1.000	           1.000	         -11.997	          -0.001	           3.000	         105.600	          10.430	          19.663	          54.485	       41260.027	          22.258	          58.856	             NaN	              R+	          11.997	           3.000	         105.600	          28.817
           1.000	           1.000	         -11.997	          -0.001	           3.000	         105.700	          10.434	          19.235	          54.675	       41255.476	          21.882	          58.891	             NaN	              R+	          11.997	           3.000	         105.700	          28.812
           1.000	           1.000	         -11.997	          -0.001	           3.000	         105.800	          10.479	          18.795	          54.843	       41250.924	          21.519	          58.914	             NaN	              R+	          11.997	           3.000	         105.800	          28.783
           1.000	           1.000	         -11.997	          -0.001	           3.000	         105.900	          10.543	          18.351	          55.002	       41246.373	          21.164	          58.933	             NaN	              R+	          11.997	           3.000	         105.900	          28.744
           1.000	           1.000	         -11.997	          -0.001	           3.000	         106.000	          10.572	          17.924	          55.151	       41241.822	          20.810	          58.946	             NaN	              R+	          11.997	           3.000	         106.000	          28.723
           1.000	           1.000	         -11.997	          -0.001	           3.000	         106.100	          10.564	          17.517	          55.290	       41237.271	          20.456	          58.953	             NaN	              R+	          11.997	           3.000	         106.100	          28.724
           1.000	           1.000	         -11.997	          -0.001	           3.000	         106.200	          10.579	          17.084	          55.440	       41232.720	          20.094	          58.969	             NaN	              R+	          11.997	           3.000	         106.200	          28.730
           1.000	           1.000	         -11.997	          -0.001	           3.000	         106.300	          10.657	          16.584	          55.618	       41228.169	          19.713	          59.008	             NaN	              R+	          11.997	           3.000	         106.300	          28.730
           1.000	           1.000	         -11.997	          -0.001	           3.000	         106.400	          10.705	          16.100	          55.784	       41223.618	          19.334	          59.040	             NaN	              R+	          11.997	           3.000	         106.400	          28.729
           1.000	           1.000	         -11.997	          -0.001	           3.000	         106.500	          10.688	          15.653	          55.925	       41219.067	          18.954	          59.050	             NaN	              R+	          11.997	           3.000	         106.500	          28.730
           1.000	           1.000	         -11.997	          -0.001	           3.000	         106.600	          10.676	          15.202	          56.064	       41214.516	          18.576	          59.061	             NaN	              R+	          11.997	           3.000	         106.600	          28.729
           1.000	           1.000	         -11.997	          -0.001	           3.000	         106.700	          10.699	          14.729	          56.185	       41209.964	          18.204	          59.061	             NaN	              R+	          11.997	           3.000	         106.700	          28.726
           1.000	           1.000	         -11.997	          -0.001	           3.000	         106.800	          10.722	          14.255	          56.306	       41205.413	          17.837	          59.064	             NaN	              R+	          11.997	           3.000	         106.800	          28.728
           1.000	           1.000	         -11.997	          -0.001	           3.000	         106.900	          10.739	          13.778	          56.426	       41200.862	          17.469	          59.068	             NaN	              R+	          11.997	           3.000	         106.900	          28.743
           1.000	           1.000	         -11.997	          -0.001	           3.000	         107.000	          10.756	          13.300	          56.545	       41196.311	          17.105	          59.076	             NaN	              R+	          11.997	           3.000	         107.000	          28.763
           1.000	           1.000	         -11.997	          -0.001	           3.000	         107.100	          10.751	          12.882	          56.650	       41191.760	          16.780	          59.083	             NaN	              R+	          11.997	           3.000	         107.100	          28.775
           1.000	           1.000	         -11.997	          -0.001	           3.000	         107.200	          10.738	          12.489	          56.749	       41187.209	          16.470	          59.091	             NaN	              R+	          11.997	           3.000	         107.200	          28.774
           1.000	           1.000	         -11.997	          -0.001	           3.000	         107.300	          10.746	          12.037	          56.851	       41182.658	          16.136	          59.097	             NaN	              R+	          11.997	           3.000	         107.300	          28.757
           1.000	           1.000	         -11.997	          -0.001	           3.000	         107.400	          10.775	          11.529	          56.957	       41178.107	          15.780	          59.102	             NaN	              R+	          11.997	           3.000	         107.400	          28.735
           1.000	           1.000	         -11.997	          -0.001	           3.000	         107.500	          10.796	          11.036	          57.063	       41173.556	          15.439	          59.115	             NaN	              R+	          11.997	           3.000	         107.500	          28.731
           1.000	           1.000	         -11.997	          -0.001	           3.000	         107.600	          10.802	          10.575	          57.171	       41169.004	          15.117	          59.135	             NaN	              R+	          11.997	           3.000	         107.600	          28.750
           1.000	           1.000	         -11.997	          -0.001	           3.000	         107.700	          10.807	          10.113	          57.278	       41164.453	          14.801	          59.159	             NaN	              R+	          11.997	           3.000	         107.700	          28.769
           1.000	           1.000	         -11.997	          -0.001	           3.000	         107.800	          10.815	           9.637	          57.381	       41159.902	          14.486	          59.181	             NaN	              R+	          11.997	           3.000	         107.800	          28.773
           1.000	           1.000	         -11.997	          -0.001	           3.000	         107.900	          10.823	           9.162	          57.484	       41155.351	          14.181	          59.208	             NaN	              R+	          11.997	           3.000	         107.900	          28.768
           1.000	           1.000	         -11.997	          -0.001	           3.000	         108.000	          10.816	           8.696	          57.563	       41150.800	          13.878	          59.212	             NaN	              R+	          11.997	           3.000	         108.000	          28.764
           1.000	           1.000	         -11.997	          -0.001	           3.000	         108.100	          10.807	           8.231	          57.639	       41146.249	          13.584	          59.219	             NaN	              R+	          11.997	           3.000	         108.100	          28.765
           1.000	           1.000	         -11.997	          -0.001	           3.000	         108.200	          10.825	           7.758	          57.692	       41141.698	          13.318	          59.209	             NaN	              R+	          11.997	           3.000	         108.200	          28.775
           1.000	           1.000	         -11.997	          -0.001	           3.000	         108.300	          10.854	           7.284	          57.735	       41137.147	          13.071	          59.196	             NaN	              R+	          11.997	           3.000	         108.300	          28.777
           1.000	           1.000	         -11.997	          -0.001	           3.000	         108.400	          10.875	           6.812	          57.804	       41132.596	          12.833	          59.211	             NaN	              R+	          11.997	           3.000	         108.400	          28.746
           1.000	           1.000	         -11.997	          -0.001	           3.000	         108.500	          10.890	           6.344	          57.896	       41128.044	          12.603	          59.252	             NaN	              R+	          11.997	           3.000	         108.500	          28.701
           1.000	           1.000	         -11.997	          -0.001	           3.000	         108.600	          10.900	           5.872	          57.968	       41123.493	          12.381	          59.276	             NaN	              R+	          11.997	           3.000	         108.600	          28.698
           1.000	           1.000	         -11.997	          -0.001	           3.000	         108.700	          10.902	           5.390	          58.001	       41118.942	          12.162	          59.262	             NaN	              R+	          11.997	           3.000	         108.700	          28.743
           1.000	           1.000	         -11.997	          -0.001	           3.000	         108.800	          10.907	           4.907	          58.036	       41114.391	          11.960	          59.255	             NaN	              R+	          11.997	           3.000	         108.800	          28.766
           1.000	           1.000	         -11.997	          -0.001	           3.000	         108.900	          10.926	           4.409	          58.090	       41109.840	          11.782	          59.273	             NaN	              R+	          11.997	           3.000	         108.900	          28.727
           1.000	           1.000	         -11.997	          -0.001	           3.000	         109.000	          10.945	           3.911	          58.144	       41105.289	          11.623	          59.294	             NaN	              R+	          11.997	           3.000	         109.000	          28.691
           1.000	           1.000	         -11.997	          -0.001	           3.000	         109.100	          10.959	           3.478	          58.157	       41100.738	          11.498	          59.282	             NaN	              R+	          11.997	           3.000	         109.100	          28.720
           1.000	           1.000	         -11.997	          -0.001	           3.000	         109.200	          10.974	           3.048	          58.167	       41096.187	          11.389	          59.271	             NaN	              R+	          11.997	           3.000	         109.200	          28.764
           1.000	           1.000	         -11.997	          -0.001	           3.000	         109.300	          10.957	           2.571	          58.206	       41091.636	          11.255	          59.284	             NaN	              R+	          11.997	           3.000	         109.300	          28.751
           1.000	           1.000	         -11.997	          -0.001	           3.000	         109.400	          10.931	           2.077	          58.255	       41087.084	          11.126	          59.308	             NaN	              R+	          11.997	           3.000	         109.400	          28.704
           1.000	           1.000	         -11.997	          -0.001	           3.000	         109.500	          10.937	           1.593	          58.294	       41082.533	          11.053	          59.332	             NaN	              R+	          11.997	           3.000	         109.500	          28.692
           1.000	           1.000	         -11.997	          -0.001	           3.000	         109.600	          10.972	           1.116	          58.322	       41077.982	          11.029	          59.356	             NaN	              R+	          11.997	           3.000	         109.600	          28.718
           1.000	           1.000	         -11.997	          -0.001	           3.000	         109.700	          11.007	           0.659	          58.331	       41073.431	          11.027	          59.365	             NaN	              R+	          11.997	           3.000	         109.700	          28.728
           1.000	           1.000	         -11.997	          -0.001	           3.000	         109.800	          11.043	           0.240	          58.303	       41068.880	          11.046	          59.340	             NaN	              R+	          11.997	           3.000	         109.800	          28.706
           1.000	           1.000	         -11.997	          -0.001	           3.000	         109.900	          11.062	          -0.194	          58.281	       41064.329	          11.064	          59.322	             NaN	              R+	          11.997	           3.000	         109.900	          28.691
           1.000	           1.000	         -11.997	          -0.001	           3.000	         110.000	          10.985	          -0.705	          58.304	       41059.778	          11.007	          59.334	             NaN	              R+	          11.997	           3.000	         110.000	          28.709
           1.000	           1.000	         -11.997	          -0.001	           3.000	         110.100	          10.925	          -1.212	          58.321	       41055.227	          10.992	          59.348	             NaN	              R+	          11.997	           3.000	         110.100	          28.732
           1.000	           1.000	         -11.997	          -0.001	           3.000	         110.200	          10.948	          -1.705	          58.314	       41050.676	          11.080	          59.358	             NaN	              R+	          11.997	           3.000	         110.200	          28.736
           1.000	           1.000	         -11.997	          -0.001	           3.000	         110.300	          10.972	          -2.197	          58.307	       41046.124	          11.189	          59.371	             NaN	              R+	          11.997	           3.000	         110.300	          28.729
           1.000	           1.000	         -11.997	          -0.001	           3.000	         110.400	          10.952	          -2.635	          58.294	       41041.573	          11.265	          59.373	             NaN	              R+	          11.997	           3.000	         110.400	          28.724
           1.000	           1.000	         -11.997	          -0.001	           3.000	         110.500	          10.932	          -3.071	          58.282	       41037.022	          11.355	          59.378	             NaN	              R+	          11.997	           3.000	         110.500	          28.727
           1.000	           1.000	         -11.997	          -0.001	           3.000	         110.600	          10.943	          -3.590	          58.245	       41032.471	          11.517	          59.373	             NaN	              R+	          11.997	           3.000	         110.600	          28.741
           1.000	           1.000	         -11.997	          -0.001	           3.000	         110.700	          10.963	          -4.133	          58.202	       41027.920	          11.716	          59.370	             NaN	              R+	          11.997	           3.000	         110.700	          28.763
           1.000	           1.000	         -11.997	          -0.001	           3.000	         110.800	          10.956	          -4.616	          58.152	       41023.369	          11.889	          59.354	             NaN	              R+	          11.997	           3.000	         110.800	          28.784
           1.000	           1.000	         -11.997	          -0.001	           3.000	         110.900	          10.943	          -5.084	          58.099	       41018.818	          12.066	          59.339	             NaN	              R+	          11.997	           3.000	         110.900	          28.801
           1.000	           1.000	         -11.997	          -0.001	           3.000	         111.000	          10.937	          -5.502	          58.067	       41014.267	          12.243	          59.344	             NaN	              R+	          11.997	           3.000	         111.000	          28.810
           1.000	           1.000	         -11.997	          -0.001	           3.000	         111.100	          10.936	          -5.888	          58.049	       41009.716	          12.421	          59.363	             NaN	              R+	          11.997	           3.000	         111.100	          28.810
           1.000	           1.000	         -11.997	          -0.001	           3.000	         111.200	          10.936	          -6.291	          58.017	       41005.164	          12.617	          59.373	             NaN	              R+	          11.997	           3.000	         111.200	          28.804
           1.000	           1.000	         -11.997	          -0.001	           3.000	         111.300	          10.939	          -6.770	          57.925	       41000.613	          12.865	          59.337	             NaN	              R+	          11.997	           3.000	         111.300	          28.798
           1.000	           1.000	         -11.997	          -0.001	           3.000	         111.400	          10.942	          -7.250	          57.834	       40996.062	          13.126	          59.305	             NaN	              R+	          11.997	           3.000	         111.400	          28.805
           1.000	           1.000	         -11.997	          -0.001	           3.000	         111.500	          10.937	          -7.756	          57.772	       40991.511	          13.408	          59.308	             NaN	              R+	          11.997	           3.000	         111.500	          28.832
           1.000	           1.000	         -11.997	          -0.001	           3.000	         111.600	          10.933	          -8.262	          57.710	       40986.960	          13.704	          59.315	             NaN	              R+	          11.997	           3.000	         111.600	          28.846
           1.000	           1.000	         -11.997	          -0.001	           3.000	         111.700	          10.922	          -8.685	          57.624	       40982.409	          13.954	          59.289	             NaN	              R+	          11.997	           3.000	         111.700	          28.816
           1.000	           1.000	         -11.997	          -0.001	           3.000	         111.800	          10.908	          -9.084	          57.530	       40977.858	          14.196	          59.256	             NaN	              R+	          11.997	           3.000	         111.800	          28.773
           1.000	           1.000	         -11.997	          -0.001	           3.000	         111.900	          10.907	          -9.504	          57.449	       40973.307	          14.467	          59.243	             NaN	              R+	          11.997	           3.000	         111.900	          28.778
           1.000	           1.000	         -11.997	          -0.001	           3.000	         112.000	          10.927	          -9.957	          57.390	       40968.756	          14.783	          59.263	             NaN	              R+	          11.997	           3.000	         112.000	          28.829
           1.000	           1.000	         -11.997	          -0.001	           3.000	         112.100	          10.942	         -10.421	          57.321	       40964.204	          15.110	          59.279	             NaN	              R+	          11.997	           3.000	         112.100	          28.838
           1.000	           1.000	         -11.997	          -0.001	           3.000	         112.200	          10.938	         -10.938	          57.205	       40959.653	          15.468	          59.259	             NaN	              R+	          11.997	           3.000	         112.200	          28.764
           1.000	           1.000	         -11.997	          -0.001	           3.000	         112.300	          10.934	         -11.454	          57.089	       40955.102	          15.835	          59.244	             NaN	              R+	          11.997	           3.000	         112.300	          28.692
           1.000	           1.000	         -11.997	          -0.001	           3.000	         112.400	          10.903	         -11.933	          56.992	       40950.551	          16.164	          59.240	             NaN	              R+	          11.997	           3.000	         112.400	          28.701
           1.000	           1.000	         -11.997	          -0.001	           3.000	         112.500	          10.872	         -12.411	          56.895	       40946.000	          16.500	          59.239	             NaN	              R+	          11.997	           3.000	         112.500	          28.756
           1.000	           1.000	         -11.997	          -0.001	           3.000	         112.600	          10.868	         -12.894	          56.786	       40941.449	          16.863	          59.237	             NaN	              R+	          11.997	           3.000	         112.600	          28.797
           1.000	           1.000	         -11.997	          -0.001	           3.000	         112.700	          10.871	         -13.378	          56.673	       40936.898	          17.238	          59.236	             NaN	              R+	          11.997	           3.000	         112.700	          28.808
           1.000	           1.000	         -11.997	          -0.001	           3.000	         112.800	          10.861	         -13.826	          56.558	       40932.347	          17.582	          59.228	             NaN	              R+	          11.997	           3.000	         112.800	          28.796
           1.000	           1.000	         -11.997	          -0.001	           3.000	         112.900	          10.842	         -14.248	          56.441	       40927.796	          17.904	          59.213	             NaN	              R+	          11.997	           3.000	         112.900	          28.775
           1.000	           1.000	         -11.997	          -0.001	           3.000	         113.000	          10.828	         -14.696	          56.316	       40923.244	          18.254	          59.201	             NaN	              R+	          11.997	           3.000	         113.000	          28.766
           1.000	           1.000	         -11.997	          -0.001	           3.000	         113.100	          10.822	         -15.185	          56.176	       40918.693	          18.647	          59.190	             NaN	              R+	          11.997	           3.000	         113.100	          28.771
           1.000	           1.000	         -11.997	          -0.001	           3.000	         113.200	          10.811	         -15.670	          56.036	       40914.142	          19.037	          59.181	             NaN	              R+	          11.997	           3.000	         113.200	          28.764
           1.000	           1.000	         -11.997	          -0.001	           3.000	         113.300	          10.773	         -16.136	          55.893	       40909.591	          19.402	          59.165	             NaN	              R+	          11.997	           3.000	         113.300	          28.738
           1.000	           1.000	         -11.997	          -0.001	           3.000	         113.400	          10.749	         -16.607	          55.748	       40905.040	          19.783	          59.154	             NaN	              R+	          11.997	           3.000	         113.400	          28.731
           1.000	           1.000	         -11.997	          -0.001	           3.000	         113.500	          10.779	         -17.094	          55.596	       40900.489	          20.209	          59.155	             NaN	              R+	          11.997	           3.000	         113.500	          28.757
           1.000	           1.000	         -11.997	          -0.001	           3.000	         113.600	          10.807	         -17.580	          55.444	       40895.938	          20.636	          59.160	             NaN	              R+	          11.997	           3.000	         113.600	          28.767
           1.000	           1.000	         -11.997	          -0.001	           3.000	         113.700	          10.761	         -17.997	          55.264	       40891.387	          20.968	          59.109	             NaN	              R+	          11.997	           3.000	         113.700	          28.728
           1.000	           1.000	         -11.997	          -0.001	           3.000	         113.800	          10.714	         -18.414	          55.085	       40886.836	          21.304	          59.061	             NaN	              R+	          11.997	           3.000	         113.800	          28.692
           1.000	           1.000	         -11.997	          -0.001	           3.000	         113.900	          10.682	         -18.839	          54.922	       40882.284	          21.656	          59.038	             NaN	              R+	          11.997	           3.000	         113.900	          28.720
